RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_Levenshtein_Title,AvgSimilarity_Levenshtein_Title,MaxSimilarity_ExactMatch_Title,AvgSimilarity_ExactMatch_Title,MaxSimilarity_CommonTokenOverlap_Title,AvgSimilarity_CommonTokenOverlap_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_BagOfWords_Cosine_Title,AvgSimilarity_BagOfWords_Cosine_Title,MaxSimilarity_DiceCoefficient_Title,AvgSimilarity_DiceCoefficient_Title,MaxSimilarity_OverlapCoefficient_Title,AvgSimilarity_OverlapCoefficient_Title,MaxSimilarity_Hamming_Title,AvgSimilarity_Hamming_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_Levenshtein_Text,AvgSimilarity_Levenshtein_Text,MaxSimilarity_ExactMatch_Text,AvgSimilarity_ExactMatch_Text,MaxSimilarity_CommonTokenOverlap_Text,AvgSimilarity_CommonTokenOverlap_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text,MaxSimilarity_BagOfWords_Cosine_Text,AvgSimilarity_BagOfWords_Cosine_Text,MaxSimilarity_DiceCoefficient_Text,AvgSimilarity_DiceCoefficient_Text,MaxSimilarity_OverlapCoefficient_Text,AvgSimilarity_OverlapCoefficient_Text,MaxSimilarity_Hamming_Text,AvgSimilarity_Hamming_Text
HIVE-103,apachejit_Hive,0.0,0.0000,0.0000,0.0000,0.0000,0.2424,0.1944,0.0000,0.0000,0.0000,0.0000,0.0065,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0909,0.0182,0.3162,0.0632,0.0208,0.0042,0.2193,0.1806,0.0000,0.0000,0.0204,0.0041,0.0040,0.0025,0.0303,0.0061,0.0408,0.0082,0.0526,0.0105,0.0000,0.0000
HIVE-47,apachejit_Hive,1.0,0.0000,0.0000,0.0000,0.0000,0.2391,0.1812,0.0000,0.0000,0.0000,0.0000,0.0066,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3414,0.0323,0.0105,0.2529,0.2190,0.0000,0.0000,0.0313,0.0103,0.0040,0.0025,0.0726,0.0266,0.0625,0.0205,0.0833,0.0267,0.0000,0.0000
HIVE-114,apachejit_Hive,1.0,1.0000,0.2857,0.0714,0.0181,0.3043,0.1913,0.0000,0.0000,0.0667,0.0170,0.0063,0.0045,0.1336,0.0347,0.1333,0.0341,0.1429,0.0408,0.0000,0.0000,1.0000,0.1429,0.0370,0.0053,0.2479,0.2012,0.0000,0.0000,0.0357,0.0051,0.0042,0.0030,0.0745,0.0106,0.0714,0.0102,0.1000,0.0143,0.0000,0.0000
HIVE-147,apachejit_Hive,1.0,0.0000,0.0000,0.0000,0.0000,0.3148,0.2189,0.0000,0.0000,0.0000,0.0000,0.0078,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7071,0.1835,0.0625,0.0121,0.2471,0.2192,0.0000,0.0000,0.0588,0.0115,0.0041,0.0025,0.0891,0.0221,0.1176,0.0230,0.1250,0.0268,0.1709,0.0244
HIVE-169,apachejit_Hive,0.0,1.0000,0.1250,0.0526,0.0066,0.3288,0.2043,0.0000,0.0000,0.0500,0.0063,0.0070,0.0045,0.1021,0.0128,0.1000,0.0125,0.1250,0.0156,0.0000,0.0000,1.0000,0.1553,0.0435,0.0104,0.1842,0.1507,0.0000,0.0000,0.0417,0.0100,0.0051,0.0026,0.3152,0.0455,0.0833,0.0200,0.1250,0.0313,0.0000,0.0000
HIVE-168,apachejit_Hive,1.0,1.0000,0.3384,0.0909,0.0296,0.2222,0.1924,0.0000,0.0000,0.0833,0.0274,0.0066,0.0051,0.1690,0.0570,0.1667,0.0548,0.2000,0.0750,0.0000,0.0000,0.8242,0.1030,0.0208,0.0026,0.1923,0.1565,0.0000,0.0000,0.0204,0.0026,0.0034,0.0021,0.2172,0.0272,0.0408,0.0051,0.0625,0.0078,0.0000,0.0000
HIVE-180,apachejit_Hive,1.0,0.0000,0.0000,0.0000,0.0000,0.2766,0.2165,0.0000,0.0000,0.0000,0.0000,0.0064,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2222,0.0909,0.0170,0.3220,0.2146,0.0000,0.0000,0.0833,0.0158,0.0047,0.0033,0.1690,0.0321,0.1667,0.0316,0.2000,0.0381,0.0000,0.0000
HIVE-104,apachejit_Hive,1.0,0.0000,0.0000,0.0000,0.0000,0.2250,0.1874,0.0000,0.0000,0.0000,0.0000,0.0075,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9487,0.2264,0.0556,0.0155,0.2417,0.2107,0.0000,0.0000,0.0526,0.0148,0.0042,0.0025,0.1396,0.0319,0.1053,0.0297,0.1429,0.0416,0.0000,0.0000
HIVE-170,apachejit_Hive,1.0,1.0000,0.2727,0.2500,0.0386,0.2821,0.1935,0.0000,0.0000,0.2000,0.0328,0.0109,0.0052,0.4000,0.0661,0.4000,0.0655,0.4000,0.0727,0.0000,0.0000,0.9487,0.2082,0.0556,0.0116,0.2289,0.2038,0.0000,0.0000,0.0526,0.0112,0.0055,0.0026,0.1396,0.0279,0.1053,0.0224,0.1429,0.0309,0.0000,0.0000
HIVE-126,apachejit_Hive,0.0,1.0000,0.0769,0.0714,0.0055,0.2750,0.2142,0.0000,0.0000,0.0667,0.0051,0.0065,0.0043,0.1336,0.0103,0.1333,0.0103,0.1429,0.0110,0.0000,0.0000,1.0000,0.4993,0.0588,0.0253,0.2422,0.1745,0.0000,0.0000,0.0556,0.0244,0.0046,0.0024,0.2024,0.0648,0.1111,0.0487,0.3000,0.0895,0.0000,0.0000
HIVE-192,apachejit_Hive,0.0,0.0000,0.0000,0.0000,0.0000,0.3235,0.2186,0.0000,0.0000,0.0000,0.0000,0.0075,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9428,0.2529,0.0732,0.0139,0.0960,0.0638,0.0000,0.0000,0.0682,0.0133,0.0040,0.0023,0.1594,0.0304,0.1364,0.0266,0.2143,0.0441,0.0000,0.0000
HIVE-186,apachejit_Hive,1.0,1.0000,0.1667,0.1000,0.0135,0.2432,0.2040,0.0000,0.0000,0.0909,0.0125,0.0111,0.0046,0.2357,0.0295,0.1818,0.0250,0.5000,0.0521,0.0000,0.0000,1.0000,0.3233,0.0313,0.0107,0.2577,0.2178,0.0000,0.0000,0.0303,0.0104,0.0040,0.0024,0.0907,0.0238,0.0606,0.0208,0.0833,0.0247,0.0000,0.0000
HIVE-197,apachejit_Hive,0.0,0.0000,0.0000,0.0000,0.0000,0.2857,0.1618,0.0000,0.0000,0.0000,0.0000,0.0082,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0769,0.0769,0.0059,0.2031,0.1756,0.0000,0.0000,0.0714,0.0055,0.0039,0.0022,0.1291,0.0099,0.1429,0.0110,0.2000,0.0154,0.0000,0.0000
HIVE-194,apachejit_Hive,1.0,0.0000,0.0000,0.0000,0.0000,0.2703,0.1795,0.0000,0.0000,0.0000,0.0000,0.0073,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1996,0.0385,0.0063,0.2276,0.1957,0.0000,0.0000,0.0370,0.0061,0.0041,0.0024,0.1355,0.0217,0.0741,0.0123,0.1111,0.0164,0.0000,0.0000
HIVE-196,apachejit_Hive,0.0,0.0000,0.0000,0.0000,0.0000,0.2593,0.2029,0.0000,0.0000,0.0000,0.0000,0.0057,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7071,0.0943,0.0303,0.0035,0.2373,0.1895,0.0000,0.0000,0.0294,0.0034,0.0048,0.0024,0.0589,0.0068,0.0588,0.0068,0.0625,0.0083,0.0000,0.0000
HIVE-202,apachejit_Hive,1.0,0.7071,0.2349,0.2222,0.0387,0.3704,0.1962,0.0000,0.0000,0.1818,0.0340,0.0058,0.0046,0.3651,0.0689,0.3636,0.0681,0.4000,0.0786,0.0000,0.0000,1.0000,0.2935,0.1364,0.0243,0.2584,0.2085,0.0000,0.0000,0.1200,0.0225,0.0045,0.0035,0.3150,0.0602,0.2400,0.0451,0.3333,0.0714,0.0000,0.0000
HIVE-48,apachejit_Hive,1.0,1.0000,0.0625,0.0909,0.0057,0.3077,0.1919,0.0000,0.0000,0.0833,0.0052,0.0090,0.0045,0.1667,0.0104,0.1667,0.0104,0.1667,0.0104,0.0769,0.0048,1.0000,0.2290,0.0278,0.0063,0.2436,0.1853,0.0000,0.0000,0.0270,0.0062,0.0039,0.0022,0.1620,0.0229,0.0541,0.0123,0.1429,0.0239,0.0000,0.0000
HIVE-84,apachejit_Hive,1.0,1.0000,0.3567,0.2857,0.0489,0.3043,0.2095,0.0000,0.0000,0.2222,0.0421,0.0110,0.0052,0.4472,0.0848,0.4444,0.0842,0.5000,0.0938,0.0313,0.0020,0.7574,0.1888,0.0170,0.0072,0.0355,0.0192,0.0000,0.0000,0.0168,0.0071,0.0044,0.0024,0.5275,0.0929,0.0335,0.0142,0.2222,0.0641,0.0000,0.0000
HIVE-203,apachejit_Hive,1.0,0.7071,0.0416,0.0909,0.0053,0.2439,0.1938,0.0000,0.0000,0.0833,0.0049,0.0076,0.0049,0.1667,0.0098,0.1667,0.0098,0.1667,0.0098,0.0000,0.0000,1.0000,0.1697,0.0769,0.0119,0.2600,0.1693,0.0000,0.0000,0.0714,0.0113,0.0053,0.0043,0.1491,0.0232,0.1429,0.0225,0.2000,0.0588,0.0000,0.0000
HIVE-220,apachejit_Hive,0.0,0.0000,0.0000,0.0000,0.0000,0.2647,0.2135,0.0000,0.0000,0.0000,0.0000,0.0075,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2557,0.0833,0.0115,0.2500,0.1940,0.0000,0.0000,0.0769,0.0108,0.0041,0.0031,0.2817,0.0457,0.1538,0.0217,0.2000,0.0340,0.0000,0.0000
HIVE-142,apachejit_Hive,1.0,0.0000,0.0000,0.0000,0.0000,0.2667,0.1974,0.0000,0.0000,0.0000,0.0000,0.0074,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3617,0.0306,0.0136,0.1752,0.1126,0.0000,0.0000,0.0297,0.0134,0.0046,0.0024,0.1515,0.0437,0.0594,0.0267,0.3000,0.1009,0.0000,0.0000
HIVE-163,apachejit_Hive,1.0,1.0000,0.1053,0.0909,0.0096,0.3462,0.2124,0.0000,0.0000,0.0833,0.0088,0.0064,0.0050,0.1690,0.0178,0.1667,0.0175,0.2000,0.0211,0.0333,0.0018,1.0000,0.2685,0.0541,0.0108,0.2660,0.1924,0.0000,0.0000,0.0513,0.0104,0.0061,0.0025,0.1409,0.0312,0.1026,0.0209,0.1429,0.0317,0.0000,0.0000
HIVE-222,apachejit_Hive,0.0,0.0000,0.0000,0.0000,0.0000,0.2843,0.2015,0.0000,0.0000,0.0000,0.0000,0.0074,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9995,0.2010,0.0289,0.0083,0.1655,0.1120,0.0000,0.0000,0.0281,0.0081,0.0047,0.0021,0.8691,0.1187,0.0562,0.0162,0.1563,0.0271,0.0000,0.0000
HIVE-228,apachejit_Hive,0.0,0.0000,0.0000,0.0000,0.0000,0.2667,0.1709,0.0000,0.0000,0.0000,0.0000,0.0071,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7071,0.1223,0.0526,0.0095,0.2660,0.1975,0.0000,0.0000,0.0500,0.0091,0.0048,0.0030,0.1312,0.0199,0.1000,0.0181,0.4545,0.0378,0.0000,0.0000
HIVE-232,apachejit_Hive,0.0,1.0000,0.1354,0.0833,0.0122,0.2973,0.2280,0.0000,0.0000,0.0769,0.0113,0.0097,0.0049,0.1250,0.0184,0.1538,0.0225,0.2000,0.0300,0.0000,0.0000,1.0000,0.1080,0.0233,0.0041,0.2485,0.1797,0.0000,0.0000,0.0227,0.0040,0.0045,0.0024,0.0435,0.0070,0.0455,0.0080,0.0833,0.0117,0.0000,0.0000
HIVE-239,apachejit_Hive,1.0,1.0000,0.1140,0.0625,0.0084,0.2500,0.1965,0.0000,0.0000,0.0588,0.0080,0.0074,0.0044,0.1890,0.0190,0.1176,0.0159,0.1667,0.0207,0.0000,0.0000,1.0000,0.1491,0.0588,0.0081,0.3051,0.1787,0.0000,0.0000,0.0556,0.0077,0.0043,0.0036,0.1539,0.0230,0.1111,0.0155,0.3750,0.0357,0.0000,0.0000
HIVE-25,apachejit_Hive,1.0,1.0000,0.3095,0.2222,0.0451,0.3333,0.2008,0.0000,0.0000,0.1818,0.0389,0.0060,0.0046,0.3651,0.0777,0.3636,0.0778,0.4000,0.0873,0.0256,0.0012,1.0000,0.2207,0.0755,0.0123,0.1812,0.0808,0.0000,0.0000,0.0702,0.0118,0.0026,0.0014,0.8905,0.1154,0.1404,0.0236,0.1667,0.0308,0.0000,0.0000
HIVE-240,apachejit_Hive,0.0,1.0000,0.3825,0.1250,0.0409,0.2826,0.2099,0.0000,0.0000,0.1111,0.0371,0.0065,0.0051,0.2236,0.0743,0.2222,0.0742,0.2500,0.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1765,0.1245,0.0000,0.0000,0.0000,0.0000,0.0041,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIVE-91,apachejit_Hive,1.0,1.0000,0.1231,0.2727,0.0176,0.3409,0.2212,0.0000,0.0000,0.2143,0.0147,0.0064,0.0044,0.4286,0.0290,0.4286,0.0293,0.4286,0.0325,0.0000,0.0000,1.0000,0.3260,0.0606,0.0202,0.2600,0.1797,0.0000,0.0000,0.0571,0.0194,0.0050,0.0023,0.1291,0.0405,0.1143,0.0389,0.2500,0.0657,0.0000,0.0000
HIVE-242,apachejit_Hive,0.0,1.0000,0.3111,0.0833,0.0265,0.2600,0.2131,0.0000,0.0000,0.0769,0.0246,0.0067,0.0042,0.1348,0.0425,0.1538,0.0492,0.2000,0.0577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.1740,0.0000,0.0000,0.0000,0.0000,0.0040,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIVE-246,apachejit_Hive,1.0,1.0000,0.3883,0.1818,0.0382,0.2500,0.1860,0.0000,0.0000,0.1538,0.0346,0.0076,0.0048,0.3086,0.0697,0.3077,0.0691,0.3333,0.0773,0.0000,0.0000,1.0000,0.2118,0.0571,0.0096,0.2770,0.2043,0.0000,0.0000,0.0541,0.0092,0.0043,0.0025,0.1414,0.0230,0.1081,0.0185,0.1111,0.0239,0.0000,0.0000
HIVE-244,apachejit_Hive,1.0,1.0000,0.0400,0.1429,0.0057,0.1515,0.0694,0.0000,0.0000,0.1250,0.0050,0.0095,0.0064,0.2582,0.0103,0.2500,0.0100,0.3333,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2222,0.1460,0.0000,0.0000,0.0000,0.0000,0.0044,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIVE-248,apachejit_Hive,1.0,1.0000,0.3249,0.1429,0.0291,0.3214,0.2090,0.0000,0.0000,0.1250,0.0268,0.0070,0.0042,0.2520,0.0550,0.2500,0.0536,0.2857,0.0684,0.0000,0.0000,0.9981,0.2269,0.0294,0.0078,0.2107,0.1490,0.0000,0.0000,0.0286,0.0076,0.0036,0.0020,0.9016,0.1263,0.0571,0.0153,0.1250,0.0286,0.0000,0.0000
HIVE-179,apachejit_Hive,1.0,1.0000,0.1481,0.1111,0.0156,0.3261,0.1923,0.0000,0.0000,0.1000,0.0141,0.0071,0.0049,0.2000,0.0283,0.2000,0.0283,0.2000,0.0296,0.0000,0.0000,0.9997,0.2464,0.0308,0.0096,0.1682,0.1000,0.0000,0.0000,0.0299,0.0095,0.0036,0.0020,0.9747,0.1582,0.0597,0.0189,0.2222,0.0412,0.0000,0.0000
HIVE-176,apachejit_Hive,1.0,1.0000,0.0741,0.1250,0.0069,0.3415,0.1956,0.0000,0.0000,0.1111,0.0063,0.0075,0.0047,0.2236,0.0131,0.2222,0.0126,0.2500,0.0167,0.0000,0.0000,0.8165,0.2238,0.0513,0.0128,0.2500,0.1707,0.0000,0.0000,0.0488,0.0124,0.0045,0.0021,0.1063,0.0280,0.0976,0.0249,0.2500,0.0443,0.0000,0.0000
HIVE-105,apachejit_Hive,1.0,1.0000,0.0357,0.0556,0.0020,0.2391,0.1907,0.0000,0.0000,0.0526,0.0019,0.0088,0.0045,0.1091,0.0039,0.1053,0.0038,0.1429,0.0051,0.0000,0.0000,0.8911,0.2507,0.0314,0.0104,0.2548,0.1428,0.0000,0.0000,0.0305,0.0102,0.0046,0.0021,0.2505,0.0320,0.0610,0.0204,0.2500,0.0437,0.0000,0.0000
HIVE-256,apachejit_Hive,0.0,1.0000,0.0998,0.0714,0.0066,0.4915,0.2120,0.0000,0.0000,0.0667,0.0062,0.0101,0.0044,0.2020,0.0155,0.1333,0.0124,0.1429,0.0135,0.0000,0.0000,0.9192,0.1373,0.1034,0.0128,0.2542,0.1659,0.0000,0.0000,0.0938,0.0119,0.0050,0.0032,0.2926,0.0319,0.1875,0.0239,0.5000,0.0560,0.0508,0.0018
HIVE-263,apachejit_Hive,0.0,1.0000,0.1471,0.1111,0.0146,0.2791,0.1662,0.0000,0.0000,0.1000,0.0134,0.0085,0.0048,0.2000,0.0275,0.2000,0.0269,0.2000,0.0333,0.0000,0.0000,1.0000,0.2632,0.0323,0.0086,0.2445,0.1564,0.0000,0.0000,0.0313,0.0084,0.0051,0.0020,0.9944,0.1761,0.0625,0.0168,0.1111,0.0246,0.0000,0.0000
HIVE-30,apachejit_Hive,1.0,1.0000,0.0345,0.1250,0.0043,0.2564,0.1782,0.0000,0.0000,0.1111,0.0038,0.0095,0.0072,0.2357,0.0081,0.2222,0.0077,0.3333,0.0115,0.0000,0.0000,1.0000,0.3002,0.0408,0.0121,0.2552,0.1816,0.0000,0.0000,0.0392,0.0118,0.0043,0.0021,0.2185,0.0310,0.0784,0.0236,0.2000,0.0382,0.0000,0.0000
HIVE-255,apachejit_Hive,1.0,1.0000,0.3433,0.0769,0.0271,0.2857,0.2047,0.0000,0.0000,0.0714,0.0255,0.0218,0.0049,0.2390,0.0553,0.1429,0.0510,0.3333,0.0760,0.0000,0.0000,1.0000,0.2405,0.0488,0.0119,0.2914,0.1850,0.0000,0.0000,0.0465,0.0114,0.0044,0.0024,0.0730,0.0176,0.0930,0.0229,0.1875,0.0403,0.0000,0.0000
HIVE-269,apachejit_Hive,1.0,1.0000,0.1290,0.3333,0.0222,0.2857,0.1784,0.0000,0.0000,0.2500,0.0183,0.0066,0.0049,0.5164,0.0373,0.5000,0.0365,0.6667,0.0452,0.1667,0.0065,0.7071,0.0274,0.0286,0.0012,0.2280,0.1622,0.0000,0.0000,0.0278,0.0012,0.0054,0.0021,0.0767,0.0030,0.0556,0.0024,0.0556,0.0036,0.0000,0.0000
HIVE-283,apachejit_Hive,1.0,1.0000,0.3418,0.1667,0.0340,0.3455,0.2125,0.0000,0.0000,0.1429,0.0310,0.0085,0.0045,0.2857,0.0613,0.2857,0.0619,0.2857,0.0701,0.0000,0.0000,1.0000,0.0754,0.0714,0.0035,0.2417,0.1504,0.0000,0.0000,0.0667,0.0034,0.0053,0.0039,0.1491,0.0098,0.1333,0.0067,0.1667,0.0156,0.0000,0.0000
HIVE-131,apachejit_Hive,1.0,1.0000,0.0606,0.0833,0.0047,0.2794,0.2052,0.0000,0.0000,0.0769,0.0044,0.0077,0.0045,0.1581,0.0088,0.1538,0.0087,0.2000,0.0104,0.0000,0.0000,0.9614,0.2596,0.0526,0.0141,0.1902,0.1203,0.0000,0.0000,0.0500,0.0137,0.0045,0.0020,0.5131,0.0951,0.1000,0.0274,0.3333,0.0562,0.0000,0.0000
HIVE-340,apachejit_Hive,0.0,0.7071,0.0208,0.0909,0.0027,0.3214,0.2029,0.0000,0.0000,0.0833,0.0025,0.0080,0.0044,0.1690,0.0050,0.1667,0.0049,0.2000,0.0059,0.0893,0.0026, , , , , , , , , , , , , , , , , , , , 
HIVE-313,apachejit_Hive,1.0,1.0000,0.0588,0.1429,0.0075,0.2500,0.1727,0.0000,0.0000,0.1250,0.0066,0.0071,0.0047,0.2582,0.0135,0.2500,0.0132,0.3333,0.0157,0.0556,0.0016,0.0000,0.0000,0.0000,0.0000,0.2885,0.1510,0.0000,0.0000,0.0000,0.0000,0.0051,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIVE-339,apachejit_Hive,0.0,1.0000,0.0571,0.0714,0.0038,0.3231,0.2112,0.0000,0.0000,0.0667,0.0036,0.0063,0.0044,0.1361,0.0073,0.1333,0.0072,0.1667,0.0083,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
HIVE-320,apachejit_Hive,0.0,1.0000,0.0833,0.0714,0.0052,0.2614,0.1661,0.0000,0.0000,0.0667,0.0049,0.0065,0.0042,0.1361,0.0095,0.1333,0.0097,0.1667,0.0112,0.0000,0.0000,0.8944,0.1811,0.0606,0.0089,0.1959,0.0991,0.0000,0.0000,0.0571,0.0086,0.0042,0.0019,0.1069,0.0158,0.1143,0.0173,0.1481,0.0263,0.0000,0.0000
