RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_Levenshtein_Title,AvgSimilarity_Levenshtein_Title,MaxSimilarity_ExactMatch_Title,AvgSimilarity_ExactMatch_Title,MaxSimilarity_CommonTokenOverlap_Title,AvgSimilarity_CommonTokenOverlap_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_BagOfWords_Cosine_Title,AvgSimilarity_BagOfWords_Cosine_Title,MaxSimilarity_DiceCoefficient_Title,AvgSimilarity_DiceCoefficient_Title,MaxSimilarity_OverlapCoefficient_Title,AvgSimilarity_OverlapCoefficient_Title,MaxSimilarity_Hamming_Title,AvgSimilarity_Hamming_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_Levenshtein_Text,AvgSimilarity_Levenshtein_Text,MaxSimilarity_ExactMatch_Text,AvgSimilarity_ExactMatch_Text,MaxSimilarity_CommonTokenOverlap_Text,AvgSimilarity_CommonTokenOverlap_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text,MaxSimilarity_BagOfWords_Cosine_Text,AvgSimilarity_BagOfWords_Cosine_Text,MaxSimilarity_DiceCoefficient_Text,AvgSimilarity_DiceCoefficient_Text,MaxSimilarity_OverlapCoefficient_Text,AvgSimilarity_OverlapCoefficient_Text,MaxSimilarity_Hamming_Text,AvgSimilarity_Hamming_Text
HBASE-464,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.1800,0.1644,0.0000,0.0000,0.0000,0.0000,0.0064,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3027,0.0270,0.0131,0.1933,0.0779,0.0000,0.0000,0.0263,0.0128,1.0000,0.2017,0.3750,0.0895,0.0526,0.0257,1.0000,0.2233,0.0000,0.0000
HBASE-458,apachejit_HBase,0.0,1.0000,0.2000,0.0714,0.0143,0.2838,0.1990,0.0000,0.0000,0.0667,0.0133,0.0072,0.0045,0.1336,0.0267,0.1333,0.0267,0.1429,0.0286,0.0000,0.0000,0.4472,0.0894,0.0132,0.0026,0.2230,0.1345,0.0000,0.0000,0.0130,0.0026,1.0000,0.2021,0.0264,0.0053,0.0260,0.0052,0.1111,0.0222,0.0000,0.0000
HBASE-468,apachejit_HBase,0.0,1.0000,0.2000,0.1250,0.0250,0.2791,0.1780,0.0000,0.0000,0.1111,0.0222,0.0075,0.0063,0.2357,0.0471,0.2222,0.0444,0.3333,0.0667,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
HBASE-442,apachejit_HBase,1.0,1.0000,0.2000,0.2500,0.0500,0.4419,0.2572,0.0000,0.0000,0.2000,0.0400,0.0078,0.0058,0.4082,0.0816,0.4000,0.0800,0.5000,0.1000,0.0000,0.0000,1.0000,0.2000,0.1429,0.0286,0.1944,0.1255,0.0000,0.0000,0.1250,0.0250,1.0000,0.2022,0.1796,0.0359,0.2500,0.0500,1.0000,0.2000,0.0000,0.0000
HBASE-466,apachejit_HBase,0.0,1.0000,0.2845,0.1250,0.0375,0.3467,0.2333,0.0000,0.0000,0.1111,0.0337,0.0080,0.0054,0.2236,0.0677,0.2222,0.0673,0.2500,0.0750,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
HBASE-473,apachejit_HBase,0.0,1.0000,0.1667,0.0714,0.0119,0.3692,0.2540,0.0000,0.0000,0.0667,0.0111,0.0065,0.0047,0.1361,0.0227,0.1333,0.0222,0.1667,0.0278,0.0000,0.0000,1.0000,0.2900,0.0282,0.0073,0.0643,0.0188,0.0000,0.0000,0.0275,0.0071,1.0000,0.1684,0.8722,0.1732,0.0549,0.0143,1.0000,0.2180,0.0000,0.0000
HBASE-479,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2545,0.1783,0.0000,0.0000,0.0000,0.0000,0.0114,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9487,0.1581,0.0253,0.0042,0.2518,0.1568,0.0000,0.0000,0.0247,0.0041,1.0000,0.1689,0.0760,0.0127,0.0494,0.0082,0.1538,0.0256,0.0000,0.0000
HBASE-480,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2297,0.2088,0.0000,0.0000,0.0000,0.0000,0.0073,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5762,0.0714,0.0335,0.3094,0.1811,0.0000,0.0000,0.0667,0.0318,1.0000,0.1688,0.2425,0.0709,0.1333,0.0636,1.0000,0.2413,0.0000,0.0000
HBASE-490,apachejit_HBase,0.0,1.0000,0.1667,0.1000,0.0167,0.2326,0.1831,0.0000,0.0000,0.0909,0.0152,0.0091,0.0052,0.1826,0.0304,0.1818,0.0303,0.2000,0.0333,0.1163,0.0194,1.0000,0.5291,0.0485,0.0222,0.2517,0.1685,0.0000,0.0000,0.0463,0.0216,1.0000,0.1684,0.4082,0.1175,0.0926,0.0431,1.0000,0.2369,0.0000,0.0000
HBASE-492,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.1892,0.1430,0.0000,0.0000,0.0000,0.0000,0.0077,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3343,0.0105,0.0044,0.1223,0.0377,0.0000,0.0000,0.0104,0.0043,1.0000,0.1684,0.9185,0.1809,0.0207,0.0086,1.0000,0.1954,0.0000,0.0000
HBASE-476,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2727,0.2065,0.0000,0.0000,0.0000,0.0000,0.0099,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0545,0.0091,1.0000,0.5797,0.0294,0.0130,0.2405,0.1394,0.0000,0.0000,0.0286,0.0127,1.0000,0.1684,0.1118,0.0439,0.0571,0.0254,1.0000,0.2264,0.0000,0.0000
HBASE-495,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.3256,0.2133,0.0000,0.0000,0.0000,0.0000,0.0070,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3388,0.0310,0.0101,0.1693,0.0589,0.0000,0.0000,0.0301,0.0099,1.0000,0.1684,0.9787,0.1943,0.0602,0.0197,1.0000,0.2007,0.0000,0.0000
HBASE-430,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2364,0.1883,0.0000,0.0000,0.0000,0.0000,0.0078,0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0182,0.0030,1.0000,0.3027,0.0309,0.0087,0.2607,0.1761,0.0000,0.0000,0.0300,0.0085,1.0000,0.1685,0.1383,0.0329,0.0600,0.0169,0.0938,0.0260,0.0000,0.0000
HBASE-40,apachejit_HBase,0.0,0.5774,0.0962,0.0588,0.0098,0.2838,0.1801,0.0000,0.0000,0.0556,0.0093,0.0084,0.0047,0.1118,0.0186,0.1111,0.0185,0.1250,0.0208,0.0000,0.0000,0.5774,0.0962,0.0101,0.0017,0.2316,0.1610,0.0000,0.0000,0.0100,0.0017,1.0000,0.1685,0.0148,0.0025,0.0200,0.0033,0.0313,0.0052,0.0000,0.0000
HBASE-27,apachejit_HBase,1.0,1.0000,0.1429,0.0769,0.0110,0.2838,0.1974,0.0000,0.0000,0.0714,0.0102,0.0084,0.0052,0.1443,0.0206,0.1429,0.0204,0.1667,0.0238,0.0000,0.0000,1.0000,0.4286,0.0222,0.0087,0.1122,0.0351,0.0000,0.0000,0.0217,0.0085,1.0000,0.1446,0.0579,0.0109,0.0435,0.0170,1.0000,0.1791,0.0000,0.0000
HBASE-443,apachejit_HBase,1.0,1.0000,0.2857,0.6000,0.1214,0.7429,0.3204,0.0000,0.0000,0.3750,0.0821,0.0440,0.0113,0.7500,0.1655,0.7500,0.1643,0.7500,0.1786,0.0000,0.0000,1.0000,0.4284,0.1429,0.0390,0.3411,0.1499,0.0000,0.0000,0.1250,0.0348,1.0000,0.1448,0.8564,0.1424,0.2500,0.0696,1.0000,0.1995,0.0000,0.0000
HBASE-501,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2462,0.1953,0.0000,0.0000,0.0000,0.0000,0.0072,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3921,0.0130,0.0047,0.2119,0.0535,0.0000,0.0000,0.0129,0.0047,1.0000,0.1267,0.9871,0.1697,0.0258,0.0093,1.0000,0.1783,0.0000,0.0000
HBASE-510,apachejit_HBase,0.0,0.7071,0.0884,0.0769,0.0096,0.2469,0.2114,0.0000,0.0000,0.0714,0.0089,0.0111,0.0054,0.1443,0.0180,0.1429,0.0179,0.1667,0.0208,0.0000,0.0000,1.0000,0.5769,0.0294,0.0154,0.2231,0.1380,0.0000,0.0000,0.0286,0.0151,1.0000,0.1267,0.1361,0.0298,0.0571,0.0301,1.0000,0.1745,0.0000,0.0000
HBASE-516,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2500,0.2072,0.0000,0.0000,0.0000,0.0000,0.0093,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6325,0.0914,0.0189,0.0040,0.2524,0.1505,0.0000,0.0000,0.0185,0.0039,1.0000,0.1276,0.0527,0.0071,0.0370,0.0079,0.1111,0.0278,0.0000,0.0000
HBASE-506,apachejit_HBase,0.0,0.7071,0.0884,0.0625,0.0078,0.2716,0.2114,0.0000,0.0000,0.0588,0.0074,0.0085,0.0048,0.1179,0.0147,0.1176,0.0147,0.1250,0.0156,0.0000,0.0000,0.6708,0.0839,0.0467,0.0058,0.2611,0.1551,0.0000,0.0000,0.0446,0.0056,1.0000,0.1268,0.0701,0.0088,0.0893,0.0112,0.1136,0.0142,0.0000,0.0000
HBASE-525,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2093,0.1439,0.0000,0.0000,0.0000,0.0000,0.0082,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1071,0.0119,0.0000,0.0000,0.0000,0.0000,0.2130,0.1123,0.0000,0.0000,0.0000,0.0000,1.0000,0.2247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HBASE-524,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2195,0.1541,0.0000,0.0000,0.0000,0.0000,0.0176,0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4242,0.0313,0.0104,0.2642,0.1322,0.0000,0.0000,0.0303,0.0102,1.0000,0.2238,0.2355,0.0708,0.0606,0.0203,0.1429,0.0538,0.0000,0.0000
HBASE-529,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2500,0.1996,0.0000,0.0000,0.0000,0.0000,0.0081,0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5559,0.0294,0.0145,0.2005,0.0740,0.0000,0.0000,0.0286,0.0141,1.0000,0.2237,0.9985,0.2630,0.0571,0.0283,1.0000,0.2570,0.0000,0.0000
HBASE-528,apachejit_HBase,0.0,1.0000,0.1111,0.1111,0.0123,0.2439,0.1823,0.0000,0.0000,0.1000,0.0111,0.0067,0.0053,0.2041,0.0227,0.2000,0.0222,0.2500,0.0278,0.0000,0.0000,1.0000,0.6200,0.0336,0.0170,0.2753,0.1260,0.0000,0.0000,0.0325,0.0167,1.0000,0.2237,0.4152,0.1248,0.0650,0.0333,1.0000,0.2828,0.0000,0.0000
HBASE-526,apachejit_HBase,1.0,0.0000,0.0000,0.0000,0.0000,0.1842,0.1485,0.0000,0.0000,0.0000,0.0000,0.0084,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
HBASE-537,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2941,0.2150,0.0000,0.0000,0.0000,0.0000,0.0060,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5548,0.0213,0.0125,0.2033,0.0874,0.0000,0.0000,0.0208,0.0122,1.0000,0.2237,0.9818,0.2591,0.0417,0.0244,1.0000,0.2597,0.0000,0.0000
HBASE-527,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2800,0.2025,0.0000,0.0000,0.0000,0.0000,0.0099,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0067,0.0000,0.0000,0.0000,0.0000,0.2302,0.1182,0.0000,0.0000,0.0000,0.0000,1.0000,0.2242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HBASE-536,apachejit_HBase,1.0,0.0000,0.0000,0.0000,0.0000,0.3077,0.1921,0.0000,0.0000,0.0000,0.0000,0.0066,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3780,0.0420,0.0102,0.0011,0.2741,0.1438,0.0000,0.0000,0.0101,0.0011,1.0000,0.2239,0.0157,0.0017,0.0202,0.0022,0.0323,0.0036,0.0000,0.0000
HBASE-534,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2235,0.1906,0.0000,0.0000,0.0000,0.0000,0.0092,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5005,0.0115,0.0069,0.2344,0.0561,0.0000,0.0000,0.0114,0.0068,1.0000,0.2014,0.9992,0.2370,0.0227,0.0136,1.0000,0.2382,0.0000,0.0000
HBASE-550,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2759,0.1979,0.0000,0.0000,0.0000,0.0000,0.0068,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4707,0.0385,0.0152,0.1777,0.0843,0.0000,0.0000,0.0370,0.0147,1.0000,0.2014,0.9982,0.2366,0.0741,0.0294,1.0000,0.2292,0.0000,0.0000
HBASE-505,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2597,0.2000,0.0000,0.0000,0.0000,0.0000,0.0087,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9487,0.1193,0.0390,0.0058,0.2502,0.0909,0.0000,0.0000,0.0375,0.0056,1.0000,0.2015,0.0771,0.0096,0.0750,0.0112,0.1250,0.0213,0.0000,0.0000
HBASE-548,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.3429,0.2257,0.0000,0.0000,0.0000,0.0000,0.0079,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5082,0.0370,0.0120,0.2111,0.0962,0.0000,0.0000,0.0357,0.0118,1.0000,0.2015,0.9608,0.2311,0.0714,0.0235,1.0000,0.2444,0.0000,0.0000
HBASE-469,apachejit_HBase,1.0,1.0000,0.2000,0.1429,0.0286,0.2821,0.1912,0.0000,0.0000,0.1250,0.0250,0.0085,0.0050,0.2500,0.0500,0.2500,0.0500,0.2500,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2621,0.1460,0.0000,0.0000,0.0000,0.0000,1.0000,0.2022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HBASE-547,apachejit_HBase,0.0,0.0000,0.0000,0.0000,0.0000,0.2432,0.1684,0.0000,0.0000,0.0000,0.0000,0.0114,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1364,0.0323,0.0047,0.2746,0.1521,0.0000,0.0000,0.0313,0.0046,1.0000,0.1834,0.0533,0.0076,0.0625,0.0092,0.0909,0.0126,0.0000,0.0000
HBASE-71,apachejit_HBase,1.0,1.0000,0.2461,0.1000,0.0243,0.3750,0.2547,0.0000,0.0000,0.0909,0.0223,0.0073,0.0050,0.1826,0.0449,0.1818,0.0447,0.2000,0.0485,0.0000,0.0000,0.6708,0.1385,0.0400,0.0082,0.2769,0.1587,0.0000,0.0000,0.0385,0.0080,1.0000,0.1836,0.1150,0.0169,0.0769,0.0159,0.1111,0.0246,0.0000,0.0000
HBASE-544,apachejit_HBase,0.0,1.0000,0.1667,0.1000,0.0167,0.2917,0.2195,0.0000,0.0000,0.0909,0.0152,0.0095,0.0048,0.1890,0.0315,0.1818,0.0303,0.2500,0.0417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2878,0.1468,0.0000,0.0000,0.0000,0.0000,1.0000,0.1693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0024
