RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_Levenshtein_Title,AvgSimilarity_Levenshtein_Title,MaxSimilarity_ExactMatch_Title,AvgSimilarity_ExactMatch_Title,MaxSimilarity_CommonTokenOverlap_Title,AvgSimilarity_CommonTokenOverlap_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_BagOfWords_Cosine_Title,AvgSimilarity_BagOfWords_Cosine_Title,MaxSimilarity_DiceCoefficient_Title,AvgSimilarity_DiceCoefficient_Title,MaxSimilarity_OverlapCoefficient_Title,AvgSimilarity_OverlapCoefficient_Title,MaxSimilarity_Hamming_Title,AvgSimilarity_Hamming_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_Levenshtein_Text,AvgSimilarity_Levenshtein_Text,MaxSimilarity_ExactMatch_Text,AvgSimilarity_ExactMatch_Text,MaxSimilarity_CommonTokenOverlap_Text,AvgSimilarity_CommonTokenOverlap_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text,MaxSimilarity_BagOfWords_Cosine_Text,AvgSimilarity_BagOfWords_Cosine_Text,MaxSimilarity_DiceCoefficient_Text,AvgSimilarity_DiceCoefficient_Text,MaxSimilarity_OverlapCoefficient_Text,AvgSimilarity_OverlapCoefficient_Text,MaxSimilarity_Hamming_Text,AvgSimilarity_Hamming_Text
CASSANDRA-96,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.1707,0.1341,0.0000,0.0000,0.0000,0.0000,0.0075,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CASSANDRA-129,apachejit_Cassandra,0.0,1.0000,0.1667,0.0909,0.0152,0.2174,0.1594,0.0000,0.0000,0.0833,0.0139,0.0092,0.0053,0.1768,0.0295,0.1667,0.0278,0.2500,0.0417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1562,0.0746,0.0000,0.0000,0.0000,0.0000,1.0000,0.1687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-134,apachejit_Cassandra,0.0,1.0000,0.1667,0.2222,0.0370,0.4167,0.2049,0.0000,0.0000,0.1818,0.0303,0.0083,0.0051,0.3780,0.0630,0.3636,0.0606,0.5000,0.0833,0.0000,0.0000,0.8729,0.2176,0.0492,0.0140,0.2442,0.1524,0.0000,0.0000,0.0469,0.0134,1.0000,0.1687,0.1631,0.0349,0.0938,0.0269,0.1154,0.0324,0.0000,0.0000
CASSANDRA-135,apachejit_Cassandra,1.0,1.0000,0.2000,0.1000,0.0200,0.2500,0.1777,0.0000,0.0000,0.0909,0.0182,0.0069,0.0057,0.1826,0.0365,0.1818,0.0364,0.2000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2115,0.1282,0.0000,0.0000,0.0000,0.0000,1.0000,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-141,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2439,0.1740,0.0000,0.0000,0.0000,0.0000,0.0080,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CASSANDRA-144,apachejit_Cassandra,1.0,1.0000,0.4000,0.1111,0.0422,0.2500,0.1955,0.0000,0.0000,0.1000,0.0382,0.0075,0.0058,0.2041,0.0773,0.2000,0.0764,0.2500,0.0900,0.0000,0.0000,1.0000,0.2707,0.0267,0.0093,0.2500,0.1379,0.0000,0.0000,0.0260,0.0090,1.0000,0.2019,0.2481,0.0578,0.0519,0.0181,1.0000,0.2154,0.0000,0.0000
CASSANDRA-143,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.1818,0.1479,0.0000,0.0000,0.0000,0.0000,0.0070,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0385,0.0064,1.0000,0.3770,0.1111,0.0273,0.2581,0.1726,0.0000,0.0000,0.1000,0.0252,1.0000,0.1693,0.3333,0.0818,0.2000,0.0504,1.0000,0.2037,0.0000,0.0000
CASSANDRA-149,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2037,0.1759,0.0000,0.0000,0.0000,0.0000,0.0074,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CASSANDRA-151,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2571,0.1932,0.0000,0.0000,0.0000,0.0000,0.0067,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2491,0.0156,0.0041,0.1209,0.0558,0.0000,0.0000,0.0154,0.0040,1.0000,0.1685,0.7555,0.1571,0.0308,0.0080,1.0000,0.1699,0.0000,0.0000
CASSANDRA-153,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2258,0.1791,0.0000,0.0000,0.0000,0.0000,0.0097,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0975,0.0427,0.0000,0.0000,0.0000,0.0000,1.0000,0.1681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-162,apachejit_Cassandra,1.0,0.0000,0.0000,0.0000,0.0000,0.1923,0.1627,0.0000,0.0000,0.0000,0.0000,0.0138,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3239,0.0526,0.0174,0.2658,0.1695,0.0000,0.0000,0.0500,0.0166,1.0000,0.1453,0.1005,0.0341,0.1000,0.0332,0.1111,0.0447,0.0000,0.0000
CASSANDRA-157,apachejit_Cassandra,0.0,1.0000,0.2500,0.0909,0.0210,0.2642,0.2170,0.0000,0.0000,0.0833,0.0193,0.0093,0.0059,0.1768,0.0401,0.1667,0.0387,0.2500,0.0521,0.0000,0.0000,1.0000,0.3857,0.0278,0.0139,0.2094,0.1391,0.0000,0.0000,0.0270,0.0136,1.0000,0.1270,0.3810,0.1158,0.0541,0.0272,1.0000,0.1603,0.0000,0.0000
CASSANDRA-161,apachejit_Cassandra,1.0,0.0000,0.0000,0.0000,0.0000,0.1714,0.1344,0.0000,0.0000,0.0000,0.0000,0.0076,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2221,0.0769,0.0133,0.1891,0.1069,0.0000,0.0000,0.0714,0.0124,1.0000,0.1449,0.9764,0.1741,0.1429,0.0249,1.0000,0.1538,0.0000,0.0000
CASSANDRA-156,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2222,0.1614,0.0000,0.0000,0.0000,0.0000,0.0086,0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3200,0.0230,0.0070,0.1560,0.0618,0.0000,0.0000,0.0225,0.0069,1.0000,0.1271,0.9942,0.2769,0.0449,0.0138,1.0000,0.1606,0.0000,0.0000
CASSANDRA-163,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2273,0.1510,0.0000,0.0000,0.0000,0.0000,0.0086,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0741,0.0093,1.0000,0.4693,0.0526,0.0242,0.2800,0.1897,0.0000,0.0000,0.0500,0.0234,1.0000,0.1274,0.2132,0.0806,0.1000,0.0467,1.0000,0.1730,0.0000,0.0000
CASSANDRA-165,apachejit_Cassandra,0.0,1.0000,0.1250,0.2500,0.0313,0.4211,0.1769,0.0000,0.0000,0.2000,0.0250,0.0118,0.0074,0.4082,0.0510,0.4000,0.0500,0.5000,0.0625,0.0000,0.0000,0.8944,0.1957,0.0645,0.0117,0.2320,0.0902,0.0000,0.0000,0.0606,0.0111,1.0000,0.1269,0.1826,0.0366,0.1212,0.0223,0.2222,0.0391,0.0000,0.0000
CASSANDRA-181,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2286,0.1820,0.0000,0.0000,0.0000,0.0000,0.0070,0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1706,0.0556,0.0110,0.2381,0.1783,0.0000,0.0000,0.0526,0.0105,1.0000,0.1276,0.0849,0.0186,0.1053,0.0211,0.1667,0.0417,0.0000,0.0000
CASSANDRA-53,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.3171,0.1392,0.0000,0.0000,0.0000,0.0000,0.0076,0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2041,0.0255,0.0230,0.0029,0.2283,0.1435,0.0000,0.0000,0.0225,0.0028,1.0000,0.1270,0.0334,0.0042,0.0449,0.0056,0.0526,0.0066,0.0000,0.0000
CASSANDRA-180,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2727,0.1955,0.0000,0.0000,0.0000,0.0000,0.0091,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2356,0.1671,0.0000,0.0000,0.0000,0.0000,1.0000,0.1272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-154,apachejit_Cassandra,1.0,0.0000,0.0000,0.0000,0.0000,0.2698,0.1905,0.0000,0.0000,0.0000,0.0000,0.0273,0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3793,0.1667,0.0389,0.3182,0.1200,0.0000,0.0000,0.1429,0.0350,1.0000,0.1282,0.4082,0.1305,0.2857,0.0699,1.0000,0.1875,0.0000,0.0000
CASSANDRA-184,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2540,0.1880,0.0000,0.0000,0.0000,0.0000,0.0120,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3947,0.1111,0.0275,0.3038,0.1148,0.0000,0.0000,0.1000,0.0254,1.0000,0.1131,0.9971,0.2917,0.2000,0.0508,1.0000,0.1543,0.0000,0.0000
CASSANDRA-172,apachejit_Cassandra,1.0,0.0000,0.0000,0.0000,0.0000,0.2647,0.1997,0.0000,0.0000,0.0000,0.0000,0.0095,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2673,0.0267,0.0152,0.0015,0.2392,0.1733,0.0000,0.0000,0.0149,0.0015,1.0000,0.1026,0.0285,0.0028,0.0299,0.0030,0.0625,0.0063,0.0000,0.0000
CASSANDRA-79,apachejit_Cassandra,1.0,0.0000,0.0000,0.0000,0.0000,0.3158,0.1701,0.0000,0.0000,0.0000,0.0000,0.0078,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4280,0.0606,0.0218,0.2529,0.1660,0.0000,0.0000,0.0571,0.0209,1.0000,0.1023,0.3244,0.1148,0.1143,0.0418,1.0000,0.1698,0.0000,0.0000
CASSANDRA-132,apachejit_Cassandra,0.0,1.0000,0.0909,0.1250,0.0114,0.3256,0.1976,0.0000,0.0000,0.1111,0.0101,0.0128,0.0058,0.2236,0.0203,0.2222,0.0202,0.2500,0.0227,0.0000,0.0000,0.7071,0.1993,0.0283,0.0072,0.2421,0.1295,0.0000,0.0000,0.0275,0.0070,1.0000,0.0931,0.0355,0.0100,0.0550,0.0140,0.0625,0.0222,0.0000,0.0000
CASSANDRA-152,apachejit_Cassandra,0.0,1.0000,0.0909,0.0833,0.0076,0.2264,0.1820,0.0000,0.0000,0.0769,0.0070,0.0087,0.0058,0.1581,0.0144,0.1538,0.0140,0.2000,0.0182,0.0000,0.0000,1.0000,0.1316,0.0400,0.0063,0.2025,0.1304,0.0000,0.0000,0.0385,0.0061,1.0000,0.0945,0.0913,0.0143,0.0769,0.0122,0.1667,0.0303,0.0000,0.0000
CASSANDRA-115,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2564,0.1694,0.0000,0.0000,0.0000,0.0000,0.0095,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0036,1.0000,0.4748,0.0417,0.0214,0.2510,0.1744,0.0000,0.0000,0.0400,0.0207,1.0000,0.0932,0.3651,0.1121,0.0800,0.0414,1.0000,0.1403,0.0000,0.0000
CASSANDRA-201,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2319,0.1765,0.0000,0.0000,0.0000,0.0000,0.0126,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4077,0.0364,0.0178,0.2656,0.1592,0.0000,0.0000,0.0351,0.0173,1.0000,0.0930,0.9704,0.2645,0.0702,0.0345,1.0000,0.1352,0.0000,0.0000
CASSANDRA-198,apachejit_Cassandra,1.0,0.0000,0.0000,0.0000,0.0000,0.2727,0.1468,0.0000,0.0000,0.0000,0.0000,0.0074,0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CASSANDRA-210,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.3235,0.1920,0.0000,0.0000,0.0000,0.0000,0.0073,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7071,0.1588,0.0588,0.0142,0.2713,0.1574,0.0000,0.0000,0.0556,0.0135,1.0000,0.1693,0.1111,0.0275,0.1111,0.0270,0.1111,0.0370,0.0000,0.0000
CASSANDRA-211,apachejit_Cassandra,1.0,0.0000,0.0000,0.0000,0.0000,0.1818,0.1361,0.0000,0.0000,0.0000,0.0000,0.0101,0.0076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.0139,0.0000,0.0000,0.0000,0.0000,0.2333,0.1618,0.0000,0.0000,0.0000,0.0000,1.0000,0.1687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-208,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2759,0.1882,0.0000,0.0000,0.0000,0.0000,0.0099,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1197,0.0256,0.0047,0.2490,0.1594,0.0000,0.0000,0.0250,0.0046,1.0000,0.1558,0.0402,0.0072,0.0500,0.0093,0.0690,0.0109,0.0000,0.0000
CASSANDRA-218,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2667,0.1606,0.0000,0.0000,0.0000,0.0000,0.0109,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1313,0.0227,0.0034,0.2195,0.1405,0.0000,0.0000,0.0222,0.0033,1.0000,0.1559,0.0556,0.0081,0.0444,0.0067,0.1111,0.0155,0.0000,0.0000
CASSANDRA-227,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.3448,0.2016,0.0000,0.0000,0.0000,0.0000,0.0293,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2107,0.0488,0.0115,0.2524,0.1681,0.0000,0.0000,0.0465,0.0110,1.0000,0.1561,0.0808,0.0207,0.0930,0.0220,0.1176,0.0312,0.0388,0.0030
CASSANDRA-228,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2979,0.1750,0.0000,0.0000,0.0000,0.0000,0.0197,0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0769,0.0182,0.0014,0.2240,0.1343,0.0000,0.0000,0.0179,0.0014,1.0000,0.1558,0.0617,0.0047,0.0357,0.0027,0.0556,0.0043,0.0000,0.0000
CASSANDRA-230,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2273,0.1618,0.0000,0.0000,0.0000,0.0000,0.0088,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2405,0.1493,0.0000,0.0000,0.0000,0.0000,1.0000,0.1568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-236,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2000,0.1382,0.0000,0.0000,0.0000,0.0000,0.0085,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0031,0.0000,0.0000,0.0000,0.0000,0.2361,0.1632,0.0000,0.0000,0.0000,0.0000,1.0000,0.1562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-202,apachejit_Cassandra,0.0,1.0000,0.0714,0.0625,0.0045,0.2133,0.1562,0.0000,0.0000,0.0588,0.0042,0.0089,0.0057,0.1179,0.0084,0.1176,0.0084,0.1250,0.0089,0.0000,0.0000,1.0000,0.1286,0.0313,0.0060,0.2706,0.1707,0.0000,0.0000,0.0303,0.0058,1.0000,0.1451,0.0602,0.0111,0.0606,0.0116,0.1176,0.0171,0.0000,0.0000
CASSANDRA-199,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2143,0.1633,0.0000,0.0000,0.0000,0.0000,0.0098,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2532,0.1466,0.0000,0.0000,0.0000,0.0000,1.0000,0.1457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-237,apachejit_Cassandra,1.0,0.0000,0.0000,0.0000,0.0000,0.2143,0.1695,0.0000,0.0000,0.0000,0.0000,0.0089,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0769,0.0556,0.0043,0.2353,0.1362,0.0000,0.0000,0.0526,0.0040,1.0000,0.1563,0.1054,0.0081,0.1053,0.0081,0.1111,0.0085,0.0000,0.0000
CASSANDRA-244,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2286,0.1700,0.0000,0.0000,0.0000,0.0000,0.0124,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0082,0.0000,0.0000,0.0000,0.0000,0.2216,0.1458,0.0000,0.0000,0.0000,0.0000,1.0000,0.1451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CASSANDRA-246,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2381,0.1709,0.0000,0.0000,0.0000,0.0000,0.0087,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0714,0.0222,0.0016,0.2328,0.1558,0.0000,0.0000,0.0217,0.0016,1.0000,0.1449,0.0412,0.0029,0.0435,0.0031,0.0556,0.0040,0.0000,0.0000
CASSANDRA-247,apachejit_Cassandra,0.0,1.0000,0.0714,0.0769,0.0055,0.3651,0.1933,0.0000,0.0000,0.0714,0.0051,0.0324,0.0078,0.1443,0.0103,0.1429,0.0102,0.1667,0.0119,0.0227,0.0016,0.7071,0.0505,0.0333,0.0024,0.2201,0.1441,0.0000,0.0000,0.0323,0.0023,1.0000,0.1450,0.0671,0.0048,0.0645,0.0046,0.1667,0.0119,0.0000,0.0000
CASSANDRA-243,apachejit_Cassandra,0.0,0.0000,0.0000,0.0000,0.0000,0.2593,0.1691,0.0000,0.0000,0.0000,0.0000,0.0118,0.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3571,0.0969,0.0000,0.0000,0.0000,0.0000,1.0000,0.1467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
