RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_Levenshtein_Title,AvgSimilarity_Levenshtein_Title,MaxSimilarity_ExactMatch_Title,AvgSimilarity_ExactMatch_Title,MaxSimilarity_CommonTokenOverlap_Title,AvgSimilarity_CommonTokenOverlap_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_BagOfWords_Cosine_Title,AvgSimilarity_BagOfWords_Cosine_Title,MaxSimilarity_DiceCoefficient_Title,AvgSimilarity_DiceCoefficient_Title,MaxSimilarity_OverlapCoefficient_Title,AvgSimilarity_OverlapCoefficient_Title,MaxSimilarity_Hamming_Title,AvgSimilarity_Hamming_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_Levenshtein_Text,AvgSimilarity_Levenshtein_Text,MaxSimilarity_ExactMatch_Text,AvgSimilarity_ExactMatch_Text,MaxSimilarity_CommonTokenOverlap_Text,AvgSimilarity_CommonTokenOverlap_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text,MaxSimilarity_BagOfWords_Cosine_Text,AvgSimilarity_BagOfWords_Cosine_Text,MaxSimilarity_DiceCoefficient_Text,AvgSimilarity_DiceCoefficient_Text,MaxSimilarity_OverlapCoefficient_Text,AvgSimilarity_OverlapCoefficient_Text,MaxSimilarity_Hamming_Text,AvgSimilarity_Hamming_Text
CAMEL-67,apachejit_Camel,1.0,0.0000,0.0000,0.0000,0.0000,0.2222,0.1964,0.0000,0.0000,0.0000,0.0000,0.0063,0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2059,0.1240,0.0000,0.0000,0.0000,0.0000,1.0000,0.3353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-68,apachejit_Camel,0.0,1.0000,0.2500,0.0769,0.0192,0.2476,0.1714,0.0000,0.0000,0.0714,0.0179,0.0073,0.0053,0.1581,0.0395,0.1429,0.0357,0.2500,0.0625,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-72,apachejit_Camel,0.0,0.0000,0.0000,0.0000,0.0000,0.2069,0.1537,0.0000,0.0000,0.0000,0.0000,0.0064,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3155,0.0476,0.0140,0.2292,0.1710,0.0000,0.0000,0.0455,0.0134,1.0000,0.2018,0.1857,0.0446,0.0909,0.0269,1.0000,0.2095,0.0000,0.0000
CAMEL-70,apachejit_Camel,1.0,0.0000,0.0000,0.0000,0.0000,0.2203,0.2114,0.0000,0.0000,0.0000,0.0000,0.0099,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2336,0.1622,0.0000,0.0000,0.0000,0.0000,1.0000,0.2518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-71,apachejit_Camel,1.0,0.7071,0.1414,0.0526,0.0105,0.2529,0.1850,0.0000,0.0000,0.0500,0.0100,0.0063,0.0046,0.1000,0.0200,0.1000,0.0200,0.1000,0.0200,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-74,apachejit_Camel,0.0,1.0000,0.3333,0.0833,0.0231,0.2299,0.1585,0.0000,0.0000,0.0769,0.0216,0.0056,0.0043,0.1667,0.0453,0.1538,0.0432,0.2500,0.0602,0.0492,0.0082, , , , , , , , , , , , , , , , , , , , 
CAMEL-76,apachejit_Camel,0.0,0.0000,0.0000,0.0000,0.0000,0.2712,0.1955,0.0000,0.0000,0.0000,0.0000,0.0083,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1732,0.0849,0.0000,0.0000,0.0000,0.0000,1.0000,0.4298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-77,apachejit_Camel,1.0,1.0000,0.3333,0.0500,0.0167,0.2234,0.1649,0.0000,0.0000,0.0476,0.0159,0.0072,0.0047,0.0953,0.0318,0.0952,0.0317,0.1000,0.0333,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-79,apachejit_Camel,0.0,0.7071,0.1835,0.0625,0.0179,0.3115,0.2125,0.0000,0.0000,0.0588,0.0168,0.0077,0.0051,0.1000,0.0286,0.1176,0.0336,0.1429,0.0408,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-81,apachejit_Camel,0.0,0.0000,0.0000,0.0000,0.0000,0.1915,0.1512,0.0000,0.0000,0.0000,0.0000,0.0066,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2267,0.1025,0.0000,0.0000,0.0000,0.0000,1.0000,0.4307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-82,apachejit_Camel,0.0,1.0000,0.4286,0.0769,0.0314,0.3559,0.2482,0.0000,0.0000,0.0714,0.0293,0.0080,0.0057,0.1491,0.0617,0.1429,0.0585,0.2000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1824,0.0950,0.0000,0.0000,0.0000,0.0000,1.0000,0.4301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-87,apachejit_Camel,0.0,1.0000,0.2857,0.0909,0.0209,0.2459,0.1986,0.0000,0.0000,0.0833,0.0194,0.0062,0.0042,0.1768,0.0405,0.1667,0.0388,0.2500,0.0536,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-83,apachejit_Camel,0.0,0.0000,0.0000,0.0000,0.0000,0.2553,0.1786,0.0000,0.0000,0.0000,0.0000,0.0060,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2235,0.0964,0.0000,0.0000,0.0000,0.0000,1.0000,0.4304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-88,apachejit_Camel,0.0,1.0000,0.4286,0.0625,0.0257,0.3088,0.2339,0.0000,0.0000,0.0588,0.0243,0.0076,0.0047,0.1005,0.0416,0.1176,0.0486,0.1250,0.0536,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-89,apachejit_Camel,0.0,1.0000,0.2857,0.0625,0.0179,0.2874,0.2147,0.0000,0.0000,0.0588,0.0168,0.0080,0.0050,0.1195,0.0341,0.1176,0.0336,0.1429,0.0408,0.0000,0.0000,1.0000,0.1429,0.0294,0.0042,0.2747,0.1295,0.0000,0.0000,0.0286,0.0041,1.0000,0.4300,0.0583,0.0083,0.0571,0.0082,0.0714,0.0102,0.0000,0.0000
CAMEL-90,apachejit_Camel,1.0,1.0000,0.1429,0.0667,0.0095,0.2660,0.1824,0.0000,0.0000,0.0625,0.0089,0.0066,0.0040,0.1601,0.0229,0.1250,0.0179,0.3333,0.0476,0.0638,0.0091, , , , , , , , , , , , , , , , , , , , 
CAMEL-92,apachejit_Camel,0.0,1.0000,0.3008,0.0667,0.0213,0.3115,0.2148,0.0000,0.0000,0.0625,0.0200,0.0072,0.0047,0.1291,0.0417,0.1250,0.0400,0.1667,0.0556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8454,0.1569,0.0000,0.0000,0.0000,0.0000,1.0000,0.4459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-93,apachejit_Camel,1.0,1.0000,0.1250,0.0714,0.0089,0.2553,0.1985,0.0000,0.0000,0.0667,0.0083,0.0052,0.0039,0.1508,0.0188,0.1333,0.0167,0.2500,0.0313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1344,0.0643,0.0000,0.0000,0.0000,0.0000,1.0000,0.5014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-95,apachejit_Camel,0.0,0.0000,0.0000,0.0000,0.0000,0.2500,0.1720,0.0000,0.0000,0.0000,0.0000,0.0062,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6250,0.1489,0.0000,0.0000,0.0000,0.0000,1.0000,0.3653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-80,apachejit_Camel,0.0,1.0000,0.0909,0.0625,0.0057,0.2553,0.2051,0.0000,0.0000,0.0588,0.0053,0.0072,0.0050,0.1387,0.0126,0.1176,0.0107,0.2500,0.0227,0.0000,0.0000,1.0000,0.4091,0.0119,0.0052,0.0195,0.0062,0.0000,0.0000,0.0118,0.0051,1.0000,0.3651,0.9204,0.3514,0.0235,0.0102,1.0000,0.3673,0.0000,0.0000
CAMEL-96,apachejit_Camel,0.0,1.0000,0.1772,0.1053,0.0153,0.2234,0.1881,0.0000,0.0000,0.0952,0.0140,0.0069,0.0041,0.2509,0.0319,0.1905,0.0280,0.2500,0.0341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1856,0.0820,0.0000,0.0000,0.0000,0.0000,1.0000,0.3659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-97,apachejit_Camel,1.0,1.0000,0.1707,0.0556,0.0111,0.2973,0.2116,0.0000,0.0000,0.0526,0.0105,0.0116,0.0046,0.1066,0.0213,0.1053,0.0211,0.1250,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1856,0.0843,0.0000,0.0000,0.0000,0.0000,1.0000,0.4014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-98,apachejit_Camel,1.0,0.0000,0.0000,0.0000,0.0000,0.2778,0.1757,0.0000,0.0000,0.0000,0.0000,0.0077,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5227,0.1175,0.0000,0.0000,0.0000,0.0000,1.0000,0.4016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-4,apachejit_Camel,1.0,1.0000,0.1552,0.0417,0.0074,0.2636,0.2025,0.0000,0.0000,0.0400,0.0071,0.0069,0.0039,0.1491,0.0200,0.0800,0.0143,0.1000,0.0174,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-103,apachejit_Camel,0.0,1.0000,0.1667,0.1429,0.0183,0.5000,0.2282,0.0000,0.0000,0.1250,0.0164,0.0077,0.0050,0.2582,0.0360,0.2500,0.0327,0.3333,0.0556,0.0000,0.0000,1.0000,0.4756,0.0714,0.0320,0.1519,0.0522,0.0000,0.0000,0.0667,0.0299,1.0000,0.4180,0.9990,0.4329,0.1333,0.0598,1.0000,0.4226,0.0000,0.0000
CAMEL-12,apachejit_Camel,0.0,1.0000,0.3880,0.0800,0.0225,0.2667,0.1937,0.0000,0.0000,0.0741,0.0212,0.0078,0.0039,0.1715,0.0486,0.1481,0.0425,0.2000,0.0604,0.0000,0.0000,1.0000,0.0833,0.0435,0.0036,0.2168,0.1065,0.0000,0.0000,0.0417,0.0035,1.0000,0.4180,0.1508,0.0126,0.0833,0.0069,0.5000,0.0417,0.0000,0.0000
CAMEL-105,apachejit_Camel,0.0,0.7071,0.0589,0.0556,0.0046,0.2766,0.1868,0.0000,0.0000,0.0526,0.0044,0.0075,0.0045,0.1132,0.0094,0.1053,0.0088,0.1667,0.0139,0.0000,0.0000,1.0000,0.5417,0.0588,0.0288,0.2868,0.1212,0.0000,0.0000,0.0556,0.0273,1.0000,0.4181,0.2425,0.1095,0.1111,0.0547,1.0000,0.4265,0.0000,0.0000
CAMEL-99,apachejit_Camel,0.0,0.0000,0.0000,0.0000,0.0000,0.2766,0.1843,0.0000,0.0000,0.0000,0.0000,0.0068,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3536,0.0295,0.0233,0.0019,0.2323,0.1101,0.0000,0.0000,0.0227,0.0019,1.0000,0.4181,0.0459,0.0038,0.0455,0.0038,0.0526,0.0044,0.0000,0.0000
CAMEL-108,apachejit_Camel,0.0,1.0000,0.2845,0.0556,0.0156,0.2584,0.1874,0.0000,0.0000,0.0526,0.0149,0.0091,0.0042,0.1066,0.0294,0.1053,0.0297,0.1250,0.0331,0.0000,0.0000,1.0000,0.4756,0.0625,0.0281,0.2102,0.1032,0.0000,0.0000,0.0588,0.0265,1.0000,0.4179,0.4588,0.1988,0.1176,0.0531,1.0000,0.4219,0.0000,0.0000
CAMEL-110,apachejit_Camel,0.0,1.0000,0.0833,0.0556,0.0046,0.2553,0.2008,0.0000,0.0000,0.0526,0.0044,0.0073,0.0041,0.0925,0.0077,0.1053,0.0088,0.1667,0.0139,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-111,apachejit_Camel,0.0,1.0000,0.1423,0.2222,0.0231,0.3396,0.1834,0.0000,0.0000,0.1818,0.0195,0.0063,0.0037,0.3636,0.0392,0.3636,0.0391,0.3636,0.0407,0.0000,0.0000,1.0000,0.5000,0.5000,0.2115,0.6706,0.1442,0.0000,0.0000,0.3333,0.1420,1.0000,0.4183,0.7071,0.3064,0.6667,0.2840,1.0000,0.4583,0.0000,0.0000
CAMEL-109,apachejit_Camel,0.0,0.0000,0.0000,0.0000,0.0000,0.2766,0.2154,0.0000,0.0000,0.0000,0.0000,0.0096,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0678,0.0056,1.0000,0.5014,0.0189,0.0114,0.1967,0.0678,0.0000,0.0000,0.0185,0.0112,1.0000,0.4180,0.2325,0.1079,0.0370,0.0224,1.0000,0.4315,0.0000,0.0000
CAMEL-112,apachejit_Camel,0.0,1.0000,0.0833,0.0588,0.0049,0.2439,0.1818,0.0000,0.0000,0.0556,0.0046,0.0065,0.0046,0.1240,0.0103,0.1111,0.0093,0.2000,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4128,0.1157,0.0000,0.0000,0.0000,0.0000,1.0000,0.4182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-113,apachejit_Camel,0.0,1.0000,0.1423,0.0500,0.0076,0.2273,0.1894,0.0000,0.0000,0.0476,0.0073,0.0067,0.0039,0.0953,0.0142,0.0952,0.0146,0.1000,0.0167,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-114,apachejit_Camel,1.0,1.0000,0.2167,0.1333,0.0247,0.2182,0.1673,0.0000,0.0000,0.1176,0.0222,0.0070,0.0040,0.2462,0.0457,0.2353,0.0445,0.3333,0.0577,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-104,apachejit_Camel,1.0,0.0000,0.0000,0.0000,0.0000,0.2787,0.2136,0.0000,0.0000,0.0000,0.0000,0.0069,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-125,apachejit_Camel,1.0,0.0000,0.0000,0.0000,0.0000,0.2639,0.2086,0.0000,0.0000,0.0000,0.0000,0.0072,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5776,0.0130,0.0053,0.0784,0.0192,0.0000,0.0000,0.0128,0.0053,1.0000,0.5345,0.8097,0.4478,0.0256,0.0106,1.0000,0.5508,0.0000,0.0000
CAMEL-127,apachejit_Camel,1.0,1.0000,0.2000,0.0588,0.0106,0.2872,0.2105,0.0000,0.0000,0.0556,0.0101,0.0068,0.0040,0.0962,0.0176,0.1111,0.0201,0.1111,0.0222,0.0556,0.0037, , , , , , , , , , , , , , , , , , , , 
CAMEL-116,apachejit_Camel,0.0,1.0000,0.1734,0.1667,0.0194,0.3472,0.2303,0.0000,0.0000,0.1429,0.0173,0.0064,0.0045,0.3873,0.0420,0.2857,0.0346,0.4000,0.0500,0.0263,0.0016,1.0000,0.1016,0.0714,0.0063,0.2887,0.0959,0.0000,0.0000,0.0667,0.0060,1.0000,0.5012,0.1286,0.0135,0.1333,0.0119,0.1818,0.0179,0.0000,0.0000
CAMEL-118,apachejit_Camel,0.0,1.0000,0.1875,0.0769,0.0138,0.4286,0.2034,0.0000,0.0000,0.0714,0.0128,0.0118,0.0052,0.1491,0.0258,0.1429,0.0257,0.2000,0.0375,0.0000,0.0000,1.0000,0.6255,0.0400,0.0238,0.2143,0.0782,0.0000,0.0000,0.0385,0.0229,1.0000,0.5011,0.3288,0.1880,0.0769,0.0459,1.0000,0.5130,0.0000,0.0000
CAMEL-123,apachejit_Camel,0.0,1.0000,0.3039,0.0833,0.0191,0.2936,0.2097,0.0000,0.0000,0.0769,0.0181,0.0054,0.0035,0.1557,0.0382,0.1538,0.0361,0.2500,0.0535,0.0000,0.0000,1.0000,0.1250,0.1000,0.0095,0.2400,0.0848,0.0000,0.0000,0.0909,0.0088,1.0000,0.5016,0.2041,0.0182,0.1818,0.0176,0.5000,0.0382,0.0000,0.0000
CAMEL-128,apachejit_Camel,0.0,1.0000,0.1250,0.1000,0.0125,0.4737,0.1691,0.0000,0.0000,0.0909,0.0114,0.0107,0.0079,0.2357,0.0275,0.1818,0.0227,0.5000,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1333,0.0428,0.0000,0.0000,0.0000,0.0000,1.0000,0.5031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CAMEL-129,apachejit_Camel,0.0,1.0000,0.1692,0.0833,0.0115,0.2976,0.2000,0.0000,0.0000,0.0769,0.0108,0.0067,0.0039,0.1601,0.0254,0.1538,0.0216,0.3333,0.0340,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-132,apachejit_Camel,1.0,1.0000,0.1250,0.0833,0.0104,0.4138,0.2102,0.0000,0.0000,0.0769,0.0096,0.0088,0.0057,0.1667,0.0194,0.1538,0.0192,0.2500,0.0313,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-134,apachejit_Camel,0.0,1.0000,0.2662,0.0833,0.0177,0.2647,0.2008,0.0000,0.0000,0.0769,0.0166,0.0059,0.0035,0.1961,0.0358,0.1538,0.0332,0.2500,0.0482,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-10,apachejit_Camel,0.0,1.0000,0.0588,0.0417,0.0025,0.2460,0.1849,0.0000,0.0000,0.0400,0.0024,0.0077,0.0041,0.0806,0.0047,0.0800,0.0047,0.0909,0.0053,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-100,apachejit_Camel,0.0,0.0000,0.0000,0.0000,0.0000,0.2639,0.1879,0.0000,0.0000,0.0000,0.0000,0.0072,0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5770,0.0294,0.0179,0.2239,0.0719,0.0000,0.0000,0.0286,0.0174,1.0000,0.5304,0.2722,0.1615,0.0571,0.0349,1.0000,0.5387,0.0000,0.0000
CAMEL-133,apachejit_Camel,0.0,1.0000,0.2353,0.1053,0.0176,0.2614,0.1903,0.0000,0.0000,0.0952,0.0163,0.0075,0.0040,0.1672,0.0345,0.1905,0.0326,0.2500,0.0422,0.0000,0.0000,0.8165,0.0480,0.0769,0.0045,0.2342,0.0719,0.0000,0.0000,0.0714,0.0042,1.0000,0.5306,0.1463,0.0086,0.1429,0.0084,0.1818,0.0107,0.0000,0.0000
CAMEL-137,apachejit_Camel,0.0,1.0000,0.1111,0.0476,0.0052,0.2538,0.1932,0.0000,0.0000,0.0455,0.0049,0.0077,0.0041,0.0945,0.0095,0.0909,0.0099,0.1250,0.0131,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-138,apachejit_Camel,1.0,1.0000,0.1592,0.2000,0.0220,0.2881,0.2160,0.0000,0.0000,0.1667,0.0191,0.0068,0.0044,0.3333,0.0389,0.3333,0.0383,0.3333,0.0441,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-139,apachejit_Camel,0.0,1.0000,0.3889,0.1818,0.0365,0.3559,0.2338,0.0000,0.0000,0.1538,0.0330,0.0074,0.0044,0.3086,0.0661,0.3077,0.0659,0.3333,0.0794,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-11,apachejit_Camel,0.0,1.0000,0.1402,0.0645,0.0084,0.2667,0.1863,0.0000,0.0000,0.0606,0.0080,0.0071,0.0038,0.0962,0.0146,0.1212,0.0160,0.1667,0.0259,0.0000,0.0000,1.0000,0.0556,0.0667,0.0037,0.2176,0.0742,0.0000,0.0000,0.0625,0.0035,1.0000,0.5565,0.1581,0.0088,0.1250,0.0069,0.5000,0.0278,0.0000,0.0000
CAMEL-141,apachejit_Camel,0.0,1.0000,0.1667,0.0714,0.0100,0.2625,0.1912,0.0000,0.0000,0.0667,0.0094,0.0067,0.0040,0.1361,0.0190,0.1333,0.0188,0.1667,0.0216,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
CAMEL-145,apachejit_Camel,0.0,1.0000,0.2850,0.6000,0.0541,0.7826,0.1874,0.0000,0.0000,0.3750,0.0404,0.0090,0.0065,0.7500,0.0841,0.7500,0.0808,0.7500,0.1053,0.1905,0.0100, , , , , , , , , , , , , , , , , , , , 
